neighborhood_name_ams,neighborhood_id_ams,year,incident_prio
Museumplein,47h,2015,3.19230769231
Frans Halsbuurt,24c,2015,2.74137931034
Lucas/Andreasziekenhuis e.o.,86f,2015,2.14285714286
Oosterpark,28b,2015,3.42857142857
Cornelis Douwesterrein,71e,2015,4.15337423313
Vogelbuurt Zuid,61b,2015,2.24285714286
Oostzanerdijk,66b,2015,2.33333333333
Stationsplein e.o.,01a,2015,2.995215311
Transvaalbuurt West,30a,2015,2.84415584416
Aalsmeerwegbuurt Oost,44d,2015,1.90909090909
Gelderlandpleinbuurt,90a,2015,2.06862745098
Borneo,33f,2015,2.28571428571
Prinses Irenebuurt,59a,2015,3.39473684211
Sportpark Middenmeer Noord,56e,2015,3.71428571429
Kromme Mijdrechtbuurt,54a,2015,2.50793650794
Elzenhagen Noord,74c,2015,2.92857142857
Bloemenbuurt Zuid,60b,2015,1.93939393939
Wildeman,81a,2015,2.27397260274
Leliegracht e.o.,02b,2015,2.96261682243
Buitenveldert Midden Zuid,90c,2015,2.36734693878
Circus/Kermisbuurt,66g,2015,2.82352941176
BG-terrein e.o.,00e,2015,3.6872246696
De Wetbuurt,55g,2015,2.81578947368
Groenmarktkadebuurt,06i,2015,3.83606557377
Vogelbuurt Noord,61c,2015,2.10526315789
Rietlanden,33b,2015,3.13513513514
Weesperbuurt,08a,2015,2.96296296296
Burgwallen Oost,00c,2015,2.79674796748
Bedrijventerrein Sloterdijk I,36b,2015,3.51369863014
Marathonbuurt West,48c,2015,1.72222222222
Rechte H-buurt,93g,2015,3.10833333333
Buurt 9,78d,2015,2.68539325843
Nieuwmarkt,04e,2015,3.01470588235
Concertgebouwbuurt,47c,2015,3.5652173913
Medisch Centrum Slotervaart,89d,2015,3.11055276382
Amsterdamse Poort,93e,2015,3.24719101124
Oosterparkbuurt Noordwest,28a,2015,2.08130081301
Zeeheldenbuurt,13a,2015,3.13684210526
Terrasdorp,65c,2015,2.88429752066
Kolenkitbuurt Zuid,39c,2015,3.26785714286
Holendrecht West,96a,2015,1.75
Twiske Oost,67b,2015,3.0
Valkenburg,04g,2015,3.71052631579
Marnixbuurt Midden,06f,2015,4.15555555556
Buurt 4 Oost,77c,2015,3.32830188679
De Eenhoorn,55b,2015,3.4188034188
Buurt 5 Zuid,77f,2015,2.23333333333
Van Tuyllbuurt,48f,2015,2.0652173913
Burgemeester Tellegenbuurt Oost,26b,2015,1.66666666667
Kop Zeedijk,00a,2015,3.2275862069
L-buurt,95a,2015,2.82051282051
Hondecoeterbuurt,47f,2015,3.56934306569
Staalmanbuurt,89c,2015,2.7
Buurt 8,78c,2015,2.7803030303
Osdorpplein e.o.,81c,2015,2.59259259259
Spiegelbuurt,03a,2015,3.64921465969
Sloterpark,77e,2015,2.35294117647
Overtoomse Veld Noord,86a,2015,2.28421052632
Noordwestkwadrant Indische buurt Noord,31a,2015,2.5
Cornelis Schuytbuurt,47d,2015,3.136
Scheldebuurt Midden,52c,2015,1.97959183673
Westhaven Zuid,10h,2015,2.57142857143
Westerdokseiland,05a,2015,2.9625
Driehoekbuurt,06a,2015,2.38636363636
Bellamybuurt Noord,18a,2015,1.96078431373
Zuidwestkwadrant Indische buurt,31c,2015,2.63333333333
Columbusplein e.o.,42b,2015,1.8275862069
Willemsparkbuurt Noord,46c,2015,3.26530612245
Spaarndammerbuurt Noordoost,13b,2015,1.52631578947
Jacob Geelbuurt,85c,2015,2.12676056338
Elandsgrachtbuurt,06g,2015,2.76470588235
Nieuwendijk Noord,01c,2015,3.28571428571
Middenmeer Zuid,56c,2015,1.88
Felix Meritisbuurt,02c,2015,3.08391608392
Overbraker Binnenpolder,13h,2015,1.83720930233
Gerard Doubuurt,24b,2015,2.92222222222
Haveneiland Zuidwest/Rieteiland West,35c,2015,2.28571428571
Bedrijvencentrum Westerkwartier,15c,2015,3.55102040816
Frankendael,55e,2015,2.375
Rembrandtpleinbuurt,03e,2015,3.3203125
Spuistraat Zuid,01f,2015,3.16513761468
Linnaeusparkbuurt,56a,2015,2.16923076923
Noordwestkwadrant Indische buurt Zuid,31b,2015,2.14285714286
Buitenveldert Zuidoost,91c,2015,3.06962025316
Lizzy Ansinghbuurt,25c,2015,3.01298701299
Noordoostkwadrant Indische buurt,32a,2015,2.39189189189
Passeerdersgrachtbuurt,06h,2015,1.9
Buurt 2,76b,2015,2.4347826087
Oostpoort,29c,2015,3.70588235294
Oosterdokseiland,04a,2015,3.65986394558
Banne Zuidoost,70b,2015,2.42016806723
Dapperbuurt Zuid,29b,2015,2.712
Tuindorp Oostzaan Oost,65b,2015,1.91666666667
Spaarndammerbuurt Midden,13e,2015,1.88
Steigereiland Zuid,35b,2015,3.54074074074
Coenhaven/Mercuriushaven,10a,2015,3.10344827586
Westelijke eilanden,05d,2015,2.07246376812
Van der Pekbuurt,60a,2015,2.77664974619
Delflandpleinbuurt Oost,87c,2015,3.70168067227
Diamantbuurt,26a,2015,2.35
Markengouw Midden,68d,2015,3.01754385965
Werengouw Midden,68c,2015,1.95604395604
Robert Scottbuurt Oost,38d,2015,1.74074074074
Buurt 3,76a,2015,2.02727272727
de Plantage,08d,2015,2.6993006993
Vondelparkbuurt Midden,22b,2015,3.29411764706
Trompbuurt,40b,2015,1.69696969697
K-buurt Midden,94f,2015,2.21428571429
Gooise Kant,94l,2015,3.33333333333
Gein Zuidoost,97d,2015,2.04444444444
Cremerbuurt West,21a,2015,1.92
Nieuw Sloten Noordoost,88f,2015,3.35483870968
Scheldebuurt West,52b,2015,2.27777777778
Zuidwestkwadrant Osdorp Zuid,82d,2015,2.09433962264
Zuidoostkwadrant Indische buurt,32b,2015,1.77142857143
Westlandgrachtbuurt,44b,2015,1.96153846154
Middenmeer Noord,56b,2015,1.63888888889
Orteliusbuurt Midden,42c,2015,2.65217391304
Betondorp,57a,2015,2.20833333333
Buurt 5 Noord,77d,2015,1.921875
Vondelparkbuurt West,21b,2015,3.45762711864
Bloemgrachtbuurt,06c,2015,1.71428571429
Rembrandtpark Noord,86c,2015,3.21518987342
Postjeskade e.o.,43b,2015,3.41081081081
Willibrordusbuurt,25a,2015,1.81818181818
De Aker Oost,84c,2015,2.34090909091
Gibraltarbuurt,37f,2015,1.53164556962
Nieuw Sloten Noordwest,88e,2015,1.88888888889
Veluwebuurt,52g,2015,2.64583333333
Buurt 6,78a,2015,1.925
Blauwe Zand,63a,2015,1.73529411765
Waterloopleinbuurt,04i,2015,2.93670886076
Haveneiland Oost,51b,2015,2.07692307692
Molenwijk,66f,2015,2.36781609195
Orteliusbuurt Noord,41c,2015,2.36
Dapperbuurt Noord,29a,2015,2.44578313253
Nieuw Sloten Zuidoost,88i,2015,3.30769230769
Hoofdcentrum Zuidoost,92a,2015,3.63018867925
Dorp Sloten,88j,2015,1.85714285714
Entrepot-Noordwest,33g,2015,2.5
Leidsebuurt Zuidoost,07d,2015,3.61682242991
Markthallen,15b,2015,2.42857142857
Overtoomse Veld Zuid,86b,2015,2.28205128205
Buitenveldert Oost Midden,91b,2015,1.8202247191
Noordoever Sloterplas,77b,2015,2.39622641509
E-buurt,94a,2015,2.64102564103
Weesperzijde Midden/Zuid,27b,2015,2.55263157895
Bijlmermuseum Zuid,94n,2015,2.35135135135
Bedrijventerrein Landlust,37a,2015,3.8
Transvaalbuurt Oost,30b,2015,1.8
Buurt 10,79b,2015,1.94117647059
Oosterparkbuurt Zuidoost,28c,2015,2.49090909091
Nelson Mandelapark,93k,2015,3.71428571429
Schinkelbuurt Zuid,45b,2015,3.11111111111
Kortvoort,94d,2015,2.81609195402
K-buurt Zuidwest,94h,2015,2.66666666667
John Franklinbuurt,41a,2015,2.0
Drieburg,57c,2015,1.5
Spaarndammerbuurt Zuidwest,13d,2015,2.83783783784
Jan Maijenbuurt,41b,2015,1.62068965517
G-buurt West,94b,2015,2.515625
Marathonbuurt Oost,48b,2015,1.96551724138
Reigersbos Noord,96b,2015,1.68
Rijnbuurt West,54d,2015,1.9375
Zuidwestkwadrant Osdorp Noord,82c,2015,2.25
Haveneiland Noord,51c,2015,2.46511627907
Amstelkwartier Noord,58g,2015,2.8
Rijnbuurt Midden,54c,2015,2.18421052632
Grunder/Koningshoef,94i,2015,2.33333333333
Plan van Gool,69k,2015,2.08510638298
Gaasperdam Zuid,96e,2015,2.40540540541
Borgerbuurt,19b,2015,2.52127659574
Bloemenbuurt Noord,60c,2015,2.64705882353
Oostelijke Handelskade,33a,2015,3.09734513274
Anjeliersbuurt Zuid,06l,2015,2.26666666667
Rapenburg,04c,2015,3.26086956522
Bijlmermuseum Noord,94c,2015,1.71875
Kazernebuurt,09h,2015,2.96875
Orteliusbuurt Zuid,42d,2015,2.20454545455
Huntum,93i,2015,1.625
Landlust Zuid,37d,2015,2.20930232558
Kadoelen,67a,2015,2.39130434783
Hoptille,93f,2015,3.8
Hakfort/Huigenbos,93h,2015,2.0
Gouden Bocht,03b,2015,3.18181818182
Meer en Oever,81b,2015,2.5
Paramariboplein e.o.,43a,2015,1.64516129032
Ransdorp,73f,2015,3.14285714286
Bedrijvencentrum Osdorp,83b,2015,3.72602739726
Zuiderkerkbuurt,04h,2015,3.59119496855
Venserpolder West,93a,2015,2.7786259542
Langestraat e.o.,02a,2015,2.98113207547
Johan Jongkindbuurt,86e,2015,2.82222222222
Leidsegracht Noord,02d,2015,3.56666666667
Wittenburg,09c,2015,1.88095238095
De Omval,58h,2015,2.67142857143
Overamstel,58f,2015,3.18181818182
RAI,23b,2015,3.1746031746
Anjeliersbuurt Noord,06k,2015,2.47540983607
Zuidas Zuid,23d,2015,2.925
Leidsebuurt Zuidwest,07b,2015,3.25925925926
Nieuwe Kerk e.o.,01e,2015,3.16352201258
Banne Noordwest,70c,2015,2.02564102564
Van der Helstpleinbuurt,25b,2015,2.33333333333
Fannius Scholtenbuurt,14d,2015,1.84375
Bellamybuurt Zuid,18b,2015,2.0875
Laan van Spartaan,39b,2015,2.8431372549
Cremerbuurt Oost,20c,2015,2.17857142857
Scheldebuurt Oost,52d,2015,1.88
Zeeburgerdijk Oost,32c,2015,3.33333333333
Nieuwendammerdijk Oost,64d,2015,2.0
Frederikspleinbuurt,07h,2015,3.57553956835
Vogeltjeswei,93j,2015,3.84507042254
Gaasperplas,95c,2015,3.45161290323
Nieuwe Oosterbegraafplaats,57b,2015,3.42105263158
De Klenckebuurt,91a,2015,1.87878787879
Banne Zuidwest,70a,2015,2.34328358209
Vondelparkbuurt Oost,22a,2015,3.27586206897
Java-eiland,33c,2015,3.09433962264
Frederik Hendrikbuurt Zuidoost,16b,2015,2.15
Johannnes Vermeerbuurt,47a,2015,2.98076923077
Amstel III deel C/D Zuid,92e,2015,3.11111111111
Westhaven Noord,10d,2015,3.38613861386
Kadijken,09i,2015,2.45833333333
Banpleinbuurt,47e,2015,3.64
Robert Scottbuurt West,39a,2015,2.08333333333
Czaar Peterbuurt,09e,2015,3.1095890411
Oosterparkbuurt Zuidwest,28d,2015,1.80357142857
Weteringbuurt,07e,2015,2.29166666667
Cornelis Troostbuurt,25d,2015,2.84042553191
Amstelkwartier West,58j,2015,3.14285714286
Science Park Noord,56h,2015,3.39130434783
Utrechtsebuurt Zuid,07g,2015,2.0
Architectenbuurt,33h,2015,1.57142857143
Amstel III deel A/B Zuid,92d,2015,3.38461538462
Haarlemmerbuurt West,05c,2015,2.66666666667
De Wester Quartier,75c,2015,2.73684210526
Frederik Hendrikbuurt Noord,16a,2015,2.48484848485
Sloterdijk II,11a,2015,3.40909090909
De Kleine Wereld,69l,2015,1.79591836735
Minervabuurt Midden,49e,2015,2.30434782609
Minervabuurt Zuid,49f,2015,2.35714285714
Begijnhofbuurt,01g,2015,3.12987012987
Leidsegracht Zuid,03g,2015,3.38888888889
Den Texbuurt,07f,2015,2.66666666667
Andreasterrein,87b,2015,3.81318681319
Legmeerpleinbuurt,44e,2015,2.27272727273
Leidsebuurt Noordwest,07a,2015,3.2037037037
Vliegenbos,61d,2015,2.55555555556
Reigersbos Zuid,96g,2015,3.23333333333
Lootsbuurt,19c,2015,1.57692307692
Calandlaan/Lelylaan,81d,2015,2.39393939394
Zeeburgereiland Zuidwest,34d,2015,2.42857142857
Vivaldi,23e,2015,2.97826086957
Woon- en Groengebied Sloterdijk,36a,2015,2.96875
Osdorp Zuidoost,81e,2015,2.50704225352
Swammerdambuurt,27a,2015,2.84375
Sloterdijk III West,11d,2015,2.64444444444
IJselbuurt West,53a,2015,2.29545454545
Buikslotermeerplein,69j,2015,2.40909090909
Loenermark,69c,2015,2.37037037037
Pieter van der Doesbuurt,40c,2015,1.86363636364
Amstel III deel A/B Noord,92b,2015,3.58558558559
Wielingenbuurt,52a,2015,1.92857142857
Lastage,04d,2015,2.7962962963
Leidsebuurt Noordoost,07c,2015,2.87719298246
De Wittenbuurt Noord,14a,2015,2.26086956522
De Bongerd,65d,2015,2.46153846154
Spuistraat Noord,01d,2015,3.32456140351
Valeriusbuurt West,46b,2015,1.77272727273
Belgiëplein e.o.,88g,2015,3.0
Bedrijventerrein Schinkel,44f,2015,3.0
Sloterweg e.o.,88d,2015,1.9
Minervabuurt Noord,49d,2015,2.0
Diepenbrockbuurt,49a,2015,3.48214285714
Beethovenbuurt,49b,2015,2.80434782609
Julianapark,55c,2015,2.62068965517
Vervoerscentrum,10e,2015,2.77777777778
Sloterdijk III Oost,11c,2015,2.57142857143
Surinamepleinbuurt,44a,2015,2.66666666667
Marnixbuurt Noord,06d,2015,2.1935483871
Buyskade e.o.,14f,2015,2.03703703704
Da Costabuurt Zuid,19a,2015,3.2
Van Loonbuurt,03c,2015,2.91071428571
Papaverweg e.o.,71c,2015,3.17647058824
Marnixbuurt Zuid,06j,2015,3.81188118812
Geuzenhofbuurt,40a,2015,2.26315789474
Petroleumhaven,10c,2015,2.5
Erasmusparkbuurt Oost,37e,2015,2.05
Markengouw Zuid,68e,2015,1.78947368421
Bretten West,11j,2015,2.25
Amerikahaven,10f,2015,3.33720930233
Riekerpolder,88a,2015,3.5
Koningin Wilhelminaplein,87a,2015,2.98795180723
Scheepvaarthuisbuurt,04b,2015,2.52631578947
Balboaplein e.o.,42a,2015,1.90196078431
Van Brakelkwartier,75d,2015,2.39622641509
IJplein e.o.,61a,2015,2.07692307692
Marine-Etablissement,09a,2015,2.8275862069
Osdorp Midden Noord,82a,2015,2.1
Gaasperpark,95b,2015,2.95652173913
Houthavens West,12a,2015,2.22727272727
Valeriusbuurt Oost,46a,2015,3.06
Walvisbuurt,66c,2015,2.14285714286
Sportpark Voorland,56g,2015,3.0
Dorp Driemond,98a,2015,3.68965517241
G-buurt Oost,94j,2015,2.24390243902
Buiksloterham,71g,2015,2.1935483871
Durgerdam,73d,2015,1.83333333333
Rijnbuurt Oost,54b,2015,2.09756097561
Buiksloterdijk West,64a,2015,2.6
Reguliersbuurt,03f,2015,2.75
Kantershof,94k,2015,2.14634146341
Noorderstrook West,73i,2015,2.0
Overhoeks,71h,2015,3.27777777778
Ecowijk,15a,2015,3.47058823529
Parooldriehoek,27c,2015,2.90909090909
Van der Kunbuurt,55i,2015,4.06557377049
G-buurt Noord,94m,2015,1.47368421053
F-buurt,93d,2015,2.26666666667
Amsterdamse Bos,90e,2015,4.59259259259
Amstelkwartier Zuid,58i,2015,2.78787878788
Oostenburg,09d,2015,2.7
KNSM-eiland,33d,2015,2.8
Mercatorpark,41d,2015,2.69230769231
Tuindorp Nieuwendam Oost,62b,2015,1.97297297297
Amstel III deel C/D Noord,92c,2015,2.64150943396
Oostoever Sloterplas,85a,2015,1.71428571429
Ookmeer,80a,2015,3.38596491228
Burgemeester Tellegenbuurt West,26c,2015,1.27777777778
Science Park Zuid,56i,2015,3.18181818182
Bertelmanpleinbuurt,48a,2015,1.78260869565
Kattenburg,09b,2015,2.74285714286
Buurt 7,78b,2015,2.63636363636
Gaasperdam Noord,96d,2015,2.43181818182
Amstelveldbuurt,03d,2015,2.40677966102
Haveneiland Noordwest,35e,2015,2.76
Kop Zuidas,52h,2015,2.34
Buitenveldert West Midden,90i,2015,3.41666666667
Rembrandtpark Zuid,86d,2015,2.14285714286
Spaarndammerbuurt Noordwest,13f,2015,2.52173913043
Houthavens Oost,12b,2015,2.4
Landlust Noord,37g,2015,2.0
Uilenburg,04f,2015,2.91428571429
Gein Noordoost,97c,2015,2.38235294118
Delflandpleinbuurt West,87d,2015,2.42452830189
Tuindorp Nieuwendam West,62a,2015,1.4
Bretten Oost,11h,2015,2.44444444444
Jacques Veldmanbuurt,89b,2015,2.48888888889
Duivelseiland,47j,2015,1.89655172414
Baanakkerspark Noord,68a,2015,1.0
Westerstaatsman,14e,2015,1.95
Aalsmeerwegbuurt West,44c,2015,2.06666666667
Spaarndammerbuurt Zuidoost,13c,2015,1.75
Nieuw Sloten Zuidwest,88h,2015,2.125
Het Funen,09f,2015,1.44444444444
Alfa-driehoek,10b,2015,3.46666666667
Riekerhaven,87e,2015,2.35
Amstelpark,91d,2015,3.88888888889
Bedrijvengebied Zeeburgerkade,33k,2015,3.25
Don Bosco,55d,2015,2.0
Filips van Almondekwartier,75b,2015,1.95652173913
Venserpolder Oost,93b,2015,1.92307692308
Twiske West,66d,2015,1.5625
Schellingwoude Oost,73b,2015,2.41379310345
Zuiderhof,90j,2015,3.0
Flevopark,32d,2015,2.77777777778
Zaagpoortbuurt,06e,2015,2.08333333333
Westergasfabriek,13g,2015,3.33333333333
Zunderdorp,73h,2015,2.94444444444
Reigersbos Midden,96f,2015,1.85714285714
Harmoniehofbuurt,47g,2015,1.7619047619
IJselbuurt Oost,53b,2015,2.48936170213
Holendrecht Oost,96c,2015,2.05555555556
Bedrijvenpark Lutkemeer,80c,2015,2.8
Rode Kruisbuurt,69a,2015,2.09090909091
Holysloot,73g,2015,2.76923076923
Planciusbuurt Noord,05f,2015,1.4
Steigereiland Noord,35a,2015,2.64285714286
Zeeburgereiland Noordwest,34a,2015,4.07692307692
Nieuwendammerdijk West,64c,2015,1.4
Vondelpark West,46d,2015,2.66666666667
Eendrachtspark,78e,2015,3.2
Tuindorp Oostzaan West,65a,2015,2.58823529412
Hiltonbuurt,49c,2015,3.44444444444
Buiksloterdijk Oost,64b,2015,5.0
Bedrijvengebied Cruquiusweg,33j,2015,2.125
IJsbaanpad e.o.,48e,2015,3.31578947368
D-buurt,93c,2015,2.22222222222
Bedrijventerrein Nieuwendammerdijk,72c,2015,2.27272727273
Frederik Hendrikbuurt Zuidwest,16c,2015,3.11111111111
De Wittenbuurt Zuid,14b,2015,1.22222222222
Werengouw Zuid,68f,2015,1.75
Bedrijvengebied Veelaan,33i,2015,2.33333333333
Nieuwe Diep/Diemerpark,34e,2015,2.91666666667
Noorder IJplas,66e,2015,3.5
Zamenhofstraat e.o.,72b,2015,3.33333333333
Marcanti,15d,2015,2.8
Amstelglorie,58e,2015,3.375
Sportpark Middenmeer Zuid,56d,2015,2.5
Zwarte Gouw,73e,2015,3.0
Schellingwoude Noord,73c,2015,3.0
Landelijk gebied Driemond,98b,2015,2.16666666667
Park Haagseweg,88b,2015,3.5
Schipluidenbuurt,87f,2015,3.28
Zeeburgereiland Noordoost,34g,2015,2.33333333333
RI Oost terrein,34f,2015,1.5
Marjoleinterrein,70f,2015,2.0
Baanakkerspark Zuid,68b,2015,5.0
Zeeburgereiland Zuidoost,34c,2015,2.0
Zorgvlied,54e,2015,3.0
Noorderstrook Oost,73j,2015,2.83333333333
Tuindorp Amstelstation,55f,2015,1.82352941176
Schellingwoude West,73a,2015,2.0
De Heining,11e,2015,3.0
Buiksloterbreek,70e,2015,2.5
Kelbergen,94e,2015,3.33333333333
Nieuwendammerdijk Zuid,64e,2015,1.0
Beatrixpark,59b,2015,2.0
Alexanderplein e.o.,08e,2015,2.0
Centrumeiland,50g,2015,1.0
Planciusbuurt Zuid,05g,2015,1.0
Zuidwestkwadrant Indische buurt,31c,2016,2.11428571429
Teleport,11f,2016,3.23983739837
Venserpolder West,93a,2016,2.86111111111
Kantershof,94k,2016,1.61904761905
Noordoostkwadrant Indische buurt,32a,2016,2.41258741259
Frederikspleinbuurt,07h,2016,3.4358974359
Oude Kerk e.o.,00b,2016,3.59842519685
Concertgebouwbuurt,47c,2016,3.63076923077
Buurt 4 Oost,77c,2016,3.42857142857
Hoofdcentrum Zuidoost,92a,2016,3.67010309278
Nieuwe Kerk e.o.,01e,2016,3.04854368932
Driehoekbuurt,06a,2016,1.51282051282
Spuistraat Noord,01d,2016,3.25757575758
Bosleeuw,37c,2016,2.62777777778
Geuzenhofbuurt,40a,2016,1.80952380952
Nieuw Sloten Zuidoost,88i,2016,3.17796610169
Willibrordusbuurt,25a,2016,2.45161290323
Buurt 2,76b,2016,2.23728813559
Reigersbos Noord,96b,2016,1.58823529412
Middelveldsche Akerpolder,84a,2016,3.06896551724
Kalverdriehoek,01h,2016,2.86725663717
Oostoever Sloterplas,85a,2016,2.14705882353
Kolenkitbuurt Zuid,39c,2016,2.51219512195
Elzenhagen Noord,74c,2016,2.4
Buiksloterham,71g,2016,2.375
Haveneiland Noordoost,35f,2016,2.3661971831
Grunder/Koningshoef,94i,2016,2.45454545455
Noordwestkwadrant Indische buurt Zuid,31b,2016,1.94117647059
Kattenburg,09b,2016,2.53333333333
Amstelkwartier Zuid,58i,2016,2.85
Westhaven Noord,10d,2016,3.33018867925
Dapperbuurt Zuid,29b,2016,2.80555555556
BG-terrein e.o.,00e,2016,3.65714285714
Sarphatistrook,08b,2016,3.1
Postjeskade e.o.,43b,2016,3.42857142857
Buitenveldert Zuidoost,91c,2016,3.13986013986
Kolenkitbuurt Noord,39d,2016,2.10769230769
Betondorp,57a,2016,2.10909090909
Hemonybuurt,24a,2016,3.44705882353
Amsterdamse Poort,93e,2016,3.44918032787
WG-terrein,20b,2016,2.86776859504
Van der Pekbuurt,60a,2016,2.73015873016
Spiegelbuurt,03a,2016,3.19658119658
Landlust Noord,37g,2016,1.90909090909
E-buurt,94a,2016,2.54545454545
Groenmarktkadebuurt,06i,2016,2.85714285714
Leidsebuurt Noordwest,07a,2016,3.43396226415
Nieuwendijk Noord,01c,2016,3.4422310757
De Wetbuurt,55g,2016,2.75
Langestraat e.o.,02a,2016,2.95238095238
Alexanderplein e.o.,08e,2016,3.8125
Circus/Kermisbuurt,66g,2016,2.14285714286
K-buurt Zuidwest,94h,2016,1.5625
Schinkelbuurt Zuid,45b,2016,3.30337078652
Hoge Dijk,92g,2016,3.46846846847
Louis Chrispijnbuurt,89a,2016,2.33333333333
Hondecoeterbuurt,47f,2016,3.13043478261
Weespertrekvaart,58b,2016,3.33689839572
Coenhaven/Mercuriushaven,10a,2016,3.30281690141
Overtoomse Veld Noord,86a,2016,2.14583333333
Steigereiland Zuid,35b,2016,3.55454545455
De Eenhoorn,55b,2016,2.7375
Burgwallen Oost,00c,2016,3.13076923077
Nieuw Sloten Noordoost,88f,2016,2.77083333333
De Klenckebuurt,91a,2016,1.85
Vondelparkbuurt Oost,22a,2016,3.50292397661
Tuindorp Frankendael,55h,2016,3.06451612903
Hemelrijk,01b,2016,3.32142857143
Jacques Veldmanbuurt,89b,2016,1.55
Kromme Mijdrechtbuurt,54a,2016,2.06557377049
Gein Noordwest,97a,2016,2.7027027027
Weesperbuurt,08a,2016,2.54032258065
Da Costabuurt Noord,17a,2016,2.72033898305
Sarphatiparkbuurt,24e,2016,1.8375
Johan Jongkindbuurt,86e,2016,2.97777777778
Blauwe Zand,63a,2016,2.15909090909
Zuidwestkwadrant Osdorp Noord,82c,2016,2.27142857143
Transvaalbuurt West,30a,2016,2.67088607595
Westerstaatsman,14e,2016,2.5
Buurt 9,78d,2016,2.64130434783
Buitenveldert Midden Zuid,90c,2016,1.67647058824
Rijnbuurt West,54d,2016,1.42105263158
Dapperbuurt Noord,29a,2016,2.43157894737
Borgerbuurt,19b,2016,2.55102040816
Bellamybuurt Zuid,18b,2016,1.97333333333
Leidsebuurt Zuidoost,07d,2016,3.34285714286
Koningin Wilhelminaplein,87a,2016,3.28571428571
Harmoniehofbuurt,47g,2016,1.52941176471
Nes e.o.,00d,2016,3.30841121495
Andreasterrein,87b,2016,3.68456375839
Erasmusparkbuurt Oost,37e,2016,1.94117647059
AMC,92f,2016,2.89893617021
Lizzy Ansinghbuurt,25c,2016,3.38271604938
Cornelis Douwesterrein,71e,2016,4.208
Twiske West,66d,2016,2.05555555556
Cornelis Schuytbuurt,47d,2016,2.3137254902
Kortvoort,94d,2016,1.7875
Jacob Geelbuurt,85c,2016,2.86776859504
Kop Zeedijk,00a,2016,2.96907216495
P.C. Hooftbuurt,47b,2016,3.42553191489
Olympisch Stadion e.o.,48d,2016,2.78431372549
Werengouw Midden,68c,2016,1.91836734694
Lootsbuurt,19c,2016,1.8
L-buurt,95a,2016,3.51449275362
Zeeheldenbuurt,13a,2016,3.17808219178
De Punt,83a,2016,3.0625
Van Loonbuurt,03c,2016,2.86885245902
Markengouw Midden,68d,2016,2.56790123457
Buurt 3,76a,2016,2.11458333333
Banne Noordwest,70c,2016,1.45454545455
Wildeman,81a,2016,1.58904109589
Leliegracht e.o.,02b,2016,3.49450549451
Westlandgrachtbuurt,44b,2016,1.37209302326
Amerikahaven,10f,2016,2.96463022508
Meer en Oever,81b,2016,1.85365853659
Den Texbuurt,07f,2016,2.85106382979
Stationsplein e.o.,01a,2016,3.19469026549
Rembrandtpleinbuurt,03e,2016,3.12941176471
Banpleinbuurt,47e,2016,3.74647887324
Emanuel van Meterenbuurt,85b,2016,2.84269662921
Banne Noordoost,70d,2016,1.77272727273
Hercules Seghersbuurt,24d,2016,2.0
Buitenveldert Oost Midden,91b,2016,1.88311688312
Banne Zuidoost,70b,2016,2.74358974359
Frederik Hendrikbuurt Noord,16a,2016,2.0
Delflandpleinbuurt West,87d,2016,2.55714285714
Wittenburg,09c,2016,1.92592592593
Parooldriehoek,27c,2016,2.8085106383
Osdorp Midden Zuid,82b,2016,2.10714285714
Terrasdorp,65c,2016,3.16393442623
Buikslotermeerplein,69j,2016,2.39024390244
Scheepvaarthuisbuurt,04b,2016,3.2037037037
Scheldebuurt West,52b,2016,2.09090909091
Marnixbuurt Zuid,06j,2016,3.93666666667
Durgerdam,73d,2016,1.85714285714
Marathonbuurt Oost,48b,2016,1.64
Gibraltarbuurt,37f,2016,1.65384615385
John Franklinbuurt,41a,2016,1.35483870968
IJselbuurt West,53a,2016,1.83673469388
Osdorp Zuidoost,81e,2016,2.1
Bijlmermuseum Noord,94c,2016,1.93333333333
Osdorpplein e.o.,81c,2016,2.37142857143
Delflandpleinbuurt Oost,87c,2016,3.66197183099
Haveneiland Zuidwest/Rieteiland West,35c,2016,1.73333333333
Vondelparkbuurt Midden,22b,2016,3.44444444444
Buurt 5 Zuid,77f,2016,1.86842105263
KNSM-eiland,33d,2016,2.35294117647
Bedrijvencentrum Westerkwartier,15c,2016,3.77777777778
Lastage,04d,2016,3.34328358209
Linnaeusparkbuurt,56a,2016,2.27272727273
Tuindorp Amstelstation,55f,2016,1.53846153846
Middenmeer Zuid,56c,2016,2.17307692308
Overtoomse Veld Zuid,86b,2016,2.18
Buurt 6,78a,2016,2.08823529412
Cremerbuurt West,21a,2016,1.93333333333
